title,houseType,state,position,tags,unitPrice,totalPrice
招商雍和府,别墅,在售,虎门镇/万达/怀林路招商雍和府,品牌房企,500  万/套(总价),总价500万/套
龙湖·春江天玺,商业类,在售,龙华区/龙华中心/油松路龙湖·春江天玺,小户型 车位充足,53000  元/平(均价),总价212万/套
中惠松湖城三期,别墅,在售,寮步镇/寮步/金兴路中惠松湖城三期,现房 大型社区 娱乐丰富 美食云集,32000  元/平(均价),
贝悦汇大厦,商业类,在售,罗湖区/翠竹/翠竹路2123号,小户型,63000  元/平(均价),
中通永安大厦,商业类,在售,盐田区/盐田港/明珠道中通永安大厦,低单价 低总价 贴心物业,35000  元/平(均价),
君尚瑞景,住宅,在售,惠城/江北/广东省惠州北站新城小金口长春西街202号,贴心物业 自持商业 近主干道 车位充足,9500  元/平(均价),总价168万/套
佳兆业山海湾,别墅,在售,惠东/惠东县/惠东稔山镇亚婆角旅游度假区,旅游地产 临近高速 海景,287.5  万/套(总价),总价262万/套
正大同堂,住宅,未开盘,龙岗区/横岗/龙 岗横 岗街道龙 安路与振海路交汇处西侧(横岗街道办旁),地铁沿线 公交直达 车位充足 绿化率高,价格待定,
龙光玖誉府,住宅,在售,龙华区/观澜/观澜大道137号,品牌房企 贴心物业 车位充足 绿化率高,51300  元/平(均价),
碧桂园太东·蜜柚,底商,在售,大亚湾/比亚迪商圈/石富路碧桂园太东·蜜柚,低单价 品牌房企,13000  元/平(均价),
君华天第,底商,在售,龙岗区/龙岗双龙/龙凤路45号,低单价,60000  元/平(均价),
万科蛇口公馆天街,底商,在售,南山区/蛇口/花果路万科蛇口公馆,低单价 品牌房企 现房,90000  元/平(均价),
LOMO公馆,住宅,在售,惠阳/白云新城/惠州市惠阳区淡水街道办土湖村眉月路,贴心物业 近主干道 小型社区 成熟商圈,14000  元/平(均价),总价114万/套
碧桂园幸福里,住宅,在售,博罗/博罗县/博罗县杨侨镇侨香路6号,贴心物业 自持商业 开发区 低密居所,6000  元/平(均价),总价70万/套
碧桂园御珑府,底商,在售,博罗/博罗县/广梅公路路碧桂园御珑府,低总价 品牌房企 小户型 现房,12000  元/平(均价),总价72万/套
碧桂园幸福里,别墅,在售,博罗/博罗县/博罗县杨侨镇侨香路6号,品牌房企 贴心物业 开发区 现房,6500  元/平(均价),总价109万/套
首创禧瑞阅府,住宅,下期待开,望牛墩镇/望牛墩镇/如意路首创禧瑞阅府,,价格待定,
首创禧瑞阅府,别墅,下期待开,望牛墩镇/望牛墩镇/如意路首创禧瑞阅府,,价格待定,
富基·云山湖镜,住宅,下期待开,黄江镇/黄江镇/东莞市黄江镇公常路黄牛埔段354号,,价格待定,
富基·云山湖镜,别墅,下期待开,黄江镇/黄江镇/东莞市黄江公常路黄牛埔段354号,,价格待定,
古梅风尚,住宅,下期待开,麻涌镇/麻涌镇/振兴路18号,,价格待定,
半岛1号十一期,别墅,在售,惠阳/白云新城/滨河北路半岛1号十一期,公交直达 现房 绿化率高 配套齐全,109.2  万/套(总价),总价232.4万/套
碧桂园·珑悦花园,住宅,下期待开,惠城/水口/水口大道碧桂园·珑悦花园,现房 大型社区,价格待定,
碧桂园凤翔花园,住宅,下期待开,惠城/河南岸/惠泰北路碧桂园凤翔花园,现房 大型社区,价格待定,总价100万/套
碧桂园中洲·云麓花园,住宅,下期待开,惠城/仲恺/四环南路碧桂园中洲·云麓花园,现房 大型社区,价格待定,总价100万/套
碧桂园中洲·云麓花园,写字楼,下期待开,惠城/仲恺/四环南路碧桂园中洲·云麓花园,现房,价格待定,总价100万/套
碧桂园中洲·云麓花园,底商,下期待开,惠城/仲恺/四环南路碧桂园中洲·云麓花园,现房,价格待定,总价100万/套
泓泰花园,住宅,在售,大亚湾/龙光城/平多路泓泰花园,现房 大型社区,14500  元/平(均价),总价124.7万/套
泓泰花园,写字楼,在售,大亚湾/龙光城/平多路泓泰花园,现房,14500  元/平(均价),总价124.7万/套
